Function,Optimizer,Run,Best_Fitness,DStar_Mean_Expl,DStar_Mean_Exploit,DStar_AUC_Expl,DStar_AUC_Exploit,DStar_Early_5,DStar_Early_10,DStar_Xover,DStar_Conv,Hussain_Mean_Expl,Hussain_Mean_Exploit,Hussain_AUC_Expl,Hussain_AUC_Exploit,Hussain_Early_5,Hussain_Early_10,Hussain_Xover,Hussain_Conv
F7,GWO,1,0.004837367949860802,4.319669716780696,95.68033028321932,4.219664144967913,95.58033585503209,45.371974208047334,32.5915473783126,6,53,4.319669716791231,95.68033028320876,4.219664144978202,95.58033585502179,45.371974208157965,32.59154737839208,6,53
F7,GWO,2,0.01045233926273162,4.200638725143805,95.79936127485618,4.100632386758028,95.69936761324198,44.82113737351638,30.547834003344693,8,47,4.200638725154106,95.7993612748459,4.100632386768084,95.69936761323191,44.821137373626286,30.547834003419606,8,47
F7,GWO,3,0.008763802159624468,4.5173661091862725,95.48263389081373,4.4173600581216945,95.3826399418783,46.29786271208909,33.160277553547616,7,52,4.517366109197294,95.48263389080272,4.417360058132472,95.38263994186752,46.29786271220206,33.16027755362852,7,52
F7,GWO,4,0.011892390130874295,3.9593408721312846,96.04065912786871,3.859334502369145,95.94066549763086,43.661059043695005,29.579176518112934,6,47,3.9593408721408165,96.0406591278592,3.8593345023784362,95.94066549762155,43.66105904380011,29.579176518184145,6,47
F7,GWO,5,0.003998491006661634,4.040332002001326,95.95966799799866,3.940326518460957,95.85967348153903,44.32561950504198,30.098300528024016,7,46,4.040332002011104,95.9596679979889,3.9403265184704943,95.85967348152951,44.32561950514926,30.09830052809686,7,46
F7,GWO,6,0.009180280894991929,4.381150093860863,95.61884990613913,4.281144301269155,95.51885569873086,45.84144394097968,32.47817214507814,5,54,4.381150093871656,95.61884990612833,4.281144301279702,95.51885569872029,45.841443941092614,32.47817214515815,5,54
F7,GWO,7,0.006863177845610011,3.880970278910769,96.11902972108923,3.7809650872090828,96.01903491279091,44.082665868223614,29.05454989446956,7,45,3.880970278920082,96.11902972107991,3.7809650872181555,96.01903491278185,44.08266586832941,29.054549894539285,7,45
F7,GWO,8,0.0044863521592272085,4.285648179943542,95.71435182005646,4.185642634180036,95.61435736581996,46.01729945016169,31.52218181571717,8,48,4.2856481799541,95.7143518200459,4.185642634190348,95.61435736580964,46.01729945027505,31.522181815794816,8,48
F7,GWO,9,0.00969167496653892,4.111656348835852,95.88834365116415,4.0116503610939915,95.78834963890601,46.335889548904014,30.53291660849659,7,42,4.111656348845914,95.88834365115409,4.011650361103809,95.7883496388962,46.33588954901742,30.532916608571306,7,42
F7,GWO,10,0.007427216094186754,4.192648022628754,95.80735197737125,4.09264248229984,95.70735751770015,44.653542212558534,30.765474464616755,8,49,4.192648022639092,95.8073519773609,4.092642482309931,95.70735751769008,44.65354221266863,30.765474464692602,8,49
F7,GWO,11,0.007525061288770452,4.099576145946336,95.90042385405366,3.999570571678326,95.80042942832168,44.41796263992836,30.535907150769276,7,45,4.0995761459564415,95.90042385404357,3.999570571688187,95.80042942831182,44.41796264003786,30.535907150844555,7,45
F7,GWO,12,0.0038559857494009746,3.993890193085914,96.00610980691408,3.893885168077645,95.90611483192235,44.517194721758415,29.87355123957317,8,44,3.993890193095784,96.00610980690422,3.893885168087268,95.90611483191275,44.51719472186843,29.873551239646996,8,44
F7,GWO,13,0.004268566623369059,3.9131708066988886,96.08682919330111,3.813165901658877,95.98683409834112,44.543714601385034,29.583723630596545,6,47,3.913170806708441,96.08682919329158,3.8131659016681847,95.9868340983318,44.543714601493775,29.58372363066876,6,47
F7,GWO,14,0.007911559610084537,4.030002650188215,95.96999734981178,3.929996559164687,95.8700034408353,43.78010378470514,29.01982570486847,6,43,4.030002650198146,95.96999734980186,3.9299965591743713,95.87000344082564,43.78010378481303,29.01982570493999,6,43
F7,GWO,15,0.01257727975623492,3.996605764589617,96.00339423541038,3.896599466539153,95.90340053346084,43.780936957514044,29.43471265367218,7,45,3.996605764599352,96.00339423540066,3.8965994665486443,95.90340053345135,43.78093695762067,29.43471265374387,7,45
F7,GWO,16,0.0032340983229754497,4.095049964048656,95.90495003595134,3.99504562485492,95.80495437514509,46.02888236748631,31.26598506164437,7,46,4.09504996405867,95.90495003594134,3.9950456248646877,95.80495437513531,46.02888236759886,31.265985061720823,7,46
F7,GWO,17,0.007749670896086085,4.135144704001688,95.86485529599831,4.035139882955167,95.76486011704482,44.06944787428645,30.80599975818645,6,48,4.135144704011838,95.86485529598816,4.035139882965071,95.76486011703493,44.06944787439462,30.805999758262054,6,48
F7,GWO,18,0.007086973312407253,4.222171337704946,95.77782866229505,4.122165476310105,95.67783452368991,46.20554898648681,31.76964103771118,7,46,4.222171337715403,95.77782866228459,4.122165476320314,95.67783452367969,46.20554898660124,31.769641037789857,7,46
F7,GWO,19,0.006524306159688746,4.116914305538833,95.88308569446116,4.0169084904048615,95.78309150959514,43.35617718116678,30.304655909001394,6,49,4.116914305548959,95.88308569445104,4.016908490414741,95.78309150958526,43.35617718127342,30.304655909075926,6,49
F7,GWO,20,0.006245868480000915,4.337230986339336,95.66276901366066,4.237224046008156,95.56277595399183,44.42267237330023,30.901418544974558,6,50,4.337230986349895,95.6627690136501,4.23722404601847,95.56277595398153,44.422672373408375,30.901418545049786,6,50
F7,GWO,21,0.014652745623553013,3.947560755562498,96.0524392444375,3.847554363928849,95.95244563607115,44.06219286424067,29.67605989105644,7,46,3.947560755572073,96.05243924442792,3.8475543639381806,95.95244563606182,44.062192864347544,29.676059891128418,7,46
F7,GWO,22,0.010304259292087361,4.6098805403826635,95.39011945961732,4.509874378495828,95.29012562150417,44.37555308095158,31.962395726999944,6,52,4.609880540394016,95.39011945960598,4.509874378506935,95.29012562149306,44.375553081060865,31.962395727078658,6,52
F7,GWO,23,0.010522325673567687,4.233198322049092,95.7668016779509,4.133192194669591,95.66680780533041,43.01674918022317,30.20764987373757,6,50,4.2331983220594545,95.76680167794055,4.133192194679708,95.66680780532029,43.01674918032847,30.207649873811512,6,50
F7,GWO,24,0.004700170839651753,4.035208144847214,95.96479185515278,3.9352033851563224,95.86479661484368,45.720667282435436,31.191066881545222,7,46,4.035208144857123,95.96479185514288,3.935203385165985,95.86479661483402,45.7206672825477,31.191066881621808,7,46
F7,GWO,25,0.00670792195972438,4.1761073871494,95.82389261285061,4.076101514323104,95.7238984856769,45.395761915403135,30.39878189893458,6,47,4.176107387159782,95.82389261284023,4.076101514333238,95.72389848566677,45.39576191551598,30.39878189901015,6,47
F7,GWO,26,0.005295146175109673,3.8867007706021206,96.11329922939788,3.7866953468495845,96.01330465315043,44.68219836860033,29.21716972041919,6,42,3.8867007706115944,96.1132992293884,3.786695346858814,96.01330465314119,44.682198368709244,29.217169720490407,6,42
F7,GWO,27,0.008701949942932122,4.666382913294695,95.3336170867053,4.566376633203918,95.2336233667961,47.879831945078905,34.069656123268054,9,53,4.666382913306244,95.33361708669376,4.566376633215219,95.23362336678477,47.8798319451974,34.069656123352374,9,53
F7,GWO,28,0.008482213379421625,4.076202312896209,95.9237976871038,3.976195644468279,95.82380435553172,45.143801169753786,29.907460534901176,7,44,4.0762023129063305,95.92379768709367,3.9761956444781537,95.82380435552184,45.1438011698659,29.90746053497545,7,44
F7,GWO,29,0.010070755708703498,4.572875109870578,95.42712489012942,4.472868537933267,95.32713146206675,46.78740594131311,32.55906044935736,7,50,4.572875109881936,95.42712489011807,4.472868537944376,95.32713146205562,46.78740594142933,32.55906044943823,7,50
F7,GWO,30,0.013766102042144917,4.2949425928399565,95.70505740716006,4.194935657052822,95.60506434294719,45.65636709706181,31.29738956059297,7,49,4.294942592850443,95.70505740714957,4.1949356570630645,95.60506434293694,45.65636709717329,31.297389560669384,7,49
F7,PSO,1,227.72193177371904,1.4495690470544933,98.55043095294552,1.3495419511531193,98.45045804884688,27.935863762231207,13.999249972537104,1,8,1.0613305638296429,98.93866943617034,0.9880937529947492,98.81190624700525,20.453793558908917,10.249826937692863,1,8
F7,PSO,2,201.85702678676407,0.5307056062279383,99.46929439377206,0.430704537583894,99.3692954624161,10.507564157030636,5.28714367722275,1,6,0.530705606229236,99.46929439377077,0.4307045375849471,99.36929546241505,10.50756415705633,5.287143677235678,1,6
F7,PSO,3,48.164860917550236,1.1577478409670705,98.84225215903292,1.0577240265781094,98.7422759734219,22.031381438094126,11.171676767474814,3,11,1.1577478409699093,98.8422521590301,1.0577240265807024,98.74227597341931,22.031381438148152,11.171676767502204,3,11
F7,PSO,4,90.81942224536009,0.9492691520893204,99.05073084791069,0.8492687126039071,98.9507312873961,18.168232292611382,9.260641741025575,1,5,0.9492691520916338,99.05073084790835,0.8492687126059766,98.950731287394,18.168232292655656,9.260641741048143,1,5
